"시설ID","시설명","서비스분류코드","서비스분류","자치구코드","자치구명","연령구분코드","연령구분","X좌표값","Y좌표값","우편번호","기본주소","상세주소","연락처","사용료","학기시작시간","학기종료시간","방학시작시간","방학종료시간","토요일운영여부","토요일운영시작시간","토요일운영종료시간","등록일시","수정일시"
"EP200166","푸른꿈나무지역아동센터","1003","지역아동센터","11380","은평구","1003","초등학생","126.93291","37.61764","03353","서울특별시 은평구 불광로 121"," (불광동)","02-389-0554","0","1000","1900","","","N","","","2020-01-28 01:32:38.0","2020-02-18 14:27:06.0"
"EP200164","동그라미지역아동센터","1003","지역아동센터","11380","은평구","1003","초등학생","126.91627","37.62433","03318","서울특별시 은평구 갈현로41길 9","2층 (갈현동)","02-383-8883","0","1100","2100","","","N","","","2020-01-28 01:32:37.0","2020-02-19 09:39:06.0"
"EP200156","갈현지역아동센터","1003","지역아동센터","11380","은평구","1003","초등학생","126.91692","37.6219","03329","서울특별시 은평구 갈현로 282"," (갈현동)","02-358-1554","0","1000","2200","","","N","","","2020-01-28 01:32:34.0","2020-03-12 17:49:01.0"
"EP200154","소망의집지역아동센터","1003","지역아동센터","11380","은평구","1003","초등학생","126.92382","37.60922","03392","서울특별시 은평구 역말로10길 30-1","(대조동 68-5) 3층 (대조동)","070-4139-5223","0","1000","1900","","","N","","","2020-01-28 01:32:33.0","2020-03-26 15:09:55.0"
"EP200148","진관지역아동센터","1003","지역아동센터","11380","은평구","1003","초등학생","126.92013","37.63573","03306","서울특별시 은평구 진관2로 29-12"," (진관동)","02-389-1083","0","1000","1900","","","N","","","2020-01-28 01:32:31.0","2020-02-21 09:10:21.0"
"EP200146","비단산지역아동센터","1003","지역아동센터","11380","은평구","1003","초등학생","126.90808","37.59372","03444","서울특별시 은평구 은평터널로 164","203호, 205호 (신사동, 현대1차아파트)","070-7716-0688","0","1000","1900","","","N","","","2020-01-28 01:32:30.0","2020-02-20 13:24:51.0"
"EP200144","그루터기지역아동센터","1003","지역아동센터","11380","은평구","1003","초등학생","126.91557","37.61499","03335","서울특별시 은평구 연서로21길 19","3층 (갈현동)","02-389-4443","0","1000","1900","","","N","","","2020-01-28 01:32:29.0","2020-02-19 09:43:08.0"
"EP200140","은평지역아동센터 열린학교","1003","지역아동센터","11380","은평구","1003","초등학생","126.93305","37.6013","03383","서울특별시 은평구 은평로 227","3층 (녹번동)","02-353-2268","0","1000","1900","","","N","","","2020-01-28 01:32:27.0","2020-02-18 14:00:32.0"
"EP200138","조은아이들지역아동센터","1003","지역아동센터","11380","은평구","1003","초등학생","126.93021","37.61283","03355","서울특별시 은평구 통일로68길 15","2층 (불광동)","02-356-1453","0","1000","2030","","","N","","","2020-01-28 01:32:27.0","2020-02-18 14:22:20.0"
"EP200136","광현지역아동센터","1003","지역아동센터","11380","은평구","1003","초등학생","126.91611","37.61832","03332","서울특별시 은평구 연서로27길 31-7","2층 (갈현동)","02-385-9320","0","1000","1900","","","N","","","2020-01-28 01:32:26.0","2020-02-19 09:48:06.0"
"EP200134","누리사랑지역아동센터","1003","지역아동센터","11380","은평구","1003","초등학생","126.91268","37.5921","03442","서울특별시 은평구 증산로 401-18","(신사동98-29) (신사동)","02-308-7982","0","1000","2200","","","N","","","2020-01-28 01:32:25.0","2020-02-20 12:59:50.0"
"YS200118","한살림서울생활협동조합 용산지역아동센터","1003","지역아동센터","11170","용산구","1003","초등학생","126.96481","37.5483","04306","서울특별시 용산구 효창원로94길 23","4층 (청파동1가)","02-711-8111","0","1000","1900","0900","1700","N","","","2020-01-28 01:32:22.0","2020-03-31 14:49:25.0"
"YS200120","풍성한 지역아동센터","1003","지역아동센터","11170","용산구","1003","초등학생","126.99877","37.52881","04414","서울특별시 용산구 보광로 54","2층 (보광동)","02-794-4060","0","1100","2000","1100","2000","N","","","2020-01-28 01:32:22.0","2020-03-16 11:11:02.0"
"YS200117","빛나라공부방(지역아동센터)","1003","지역아동센터","11170","용산구","1003","초등학생","126.97521114165207","37.55098385780071","04324","서울특별시 용산구 한강대로104길 41"," (동자동)","02-756-3045","0","1100","2000","1000","2000","N","","","2020-01-28 01:32:21.0","2020-03-31 14:44:59.0"
"YS200114","소망을찾는이","1003","지역아동센터","11170","용산구","1003","초등학생","126.97568","37.54701","04335","서울특별시 용산구 두텁바위로1길 70"," (후암동)","02-3789-1216","0","1100","2030","1000","1900","Y","1000","1400","2020-01-28 01:32:20.0","2020-03-16 10:53:53.0"
"YF200136","돌봄누리 지역아동센터","1003","지역아동센터","11560","영등포구","1003","초등학생","126.90414","37.49418","07429","서울특별시 영등포구 디지털로69가길 2","2층 (대림동","02-842-7179","","","","","","N","","","2020-01-28 01:32:18.0","2021-05-27 17:46:00.0"
"YF200134","대림2동지역아동센터","1003","지역아동센터","11560","영등포구","1003","초등학생","126.89808","37.49263","07419","서울특별시 영등포구 대림로23길 27","3,4층 (대림동)","02-6677-0909","0","1400","1900","","","N","","","2020-01-28 01:32:17.0","2020-03-09 11:01:15.0"
"YF200132","구립푸르름지역아동센터","1003","지역아동센터","11560","영등포구","1003","초등학생","126.91709","37.51345","07317","서울특별시 영등포구 영등포로64길 15","유스스퀘어 소통관 1층 (신길동)","02-841-0818","0","1400","1900","","","N","","","2020-01-28 01:32:17.0","2020-03-04 15:29:31.0"
"YF200130","조이드림지역아동센터","1003","지역아동센터","11560","영등포구","1005","초중생","126.89948","37.52923","07220","서울특별시 영등포구 당산로38길 9-3","1층 조이드림지역아동센터 (당산동4가)","070-4257-9191","0","1100","2000","1000","1900","N","","","2020-01-28 01:32:16.0","2020-03-11 11:49:20.0"
"YF200128","다사랑영등포지역아동센터","1003","지역아동센터","11560","영등포구","1003","초등학생","126.915","37.50759","07362","서울특별시 영등포구 신길로42길 35","삼성래미안아파트 111동 903호 (신길동, 삼성래미안아파트)","070-7779-5007","0","1400","1900","","","N","","","2020-01-28 01:32:15.0","2020-03-05 09:16:17.0"
"YF200126","두날개지역아동센터","1003","지역아동센터","11560","영등포구","1003","초등학생","126.8963","37.49945","07378","서울특별시 영등포구 가마산로 333","대림동 유현빌딩 (대림동)","02-824-3796","0","1400","1900","","","N","","","2020-01-28 01:32:14.0","2020-03-05 09:19:10.0"
"YF200124","솔로몬지역아동센터","1003","지역아동센터","11560","영등포구","1005","초중생","126.89042","37.54248","07201","서울특별시 영등포구 양평로30가길 19","(양평동6가, 동양아파트)  상가2층 204호 (양평동6가)","02-2678-7934","0","1000","2200","1000","2200","N","","","2020-01-28 01:32:13.0","2020-03-09 17:13:52.0"
"YF200121","한울지역아동센터","1003","지역아동센터","11560","영등포구","1003","초등학생","126.89963","37.50116","07402","서울특별시 영등포구 가마산로46가길 10","2층 (대림동)","070-8621-5023","0","1100","2000","1100","2000","Y","0900","1330","2020-01-28 01:32:12.0","2020-03-10 17:31:54.0"
"YF200117","한믿음지역아동센터","1003","지역아동센터","11560","영등포구","1003","초등학생","126.90892","37.49862","07436","서울특별시 영등포구 대방천로12길 5-2","(신길동, 한믿음장로교회) (신길동)","070-7561-9229","0","1400","1900","","","N","","","2020-01-28 01:32:10.0","2020-03-05 10:46:51.0"
"YF200112","사르넬리지역아동센터","1003","지역아동센터","11560","영등포구","1003","초등학생","126.90479","37.49567","07428","서울특별시 영등포구 대림로22길 40"," (대림동 지성 유치원)","02-846-2094","0","1400","1900","","","N","","","2020-01-28 01:32:08.0","2020-03-05 09:41:44.0"
"YF200108","햇살가득지역아동센터","1003","지역아동센터","11560","영등포구","1005","초중생","126.89789","37.50703","07374","서울특별시 영등포구 도신로15라길 2","(도림동 고려빌딩 2층) (도림동)","02-831-6595","0","1100","2200","1100","2200","N","","","2020-01-28 01:32:06.0","2020-03-09 12:17:45.0"
"YF200101","영등포좋은나무지역아동센터","1003","지역아동센터","11560","영등포구","1003","초등학생","126.89309","37.52441","07263","서울특별시 영등포구 양산로 90-1","(당산동2가, 두선빌딩) (당산동2가)","02-2679-5649","0","1400","1900","","","N","","","2020-01-28 01:32:03.0","2020-03-05 10:10:46.0"
"YC200151","기린청소년지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.87121","37.54117","07976","서울특별시 양천구 목동중앙본로18길 39","2층 (목동)","02-2647-7179","0","1200","2100","","","N","","","2020-01-28 01:32:02.0","2020-02-03 16:22:44.0"
"YC200147","예람지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.82827","37.53699","07905","서울특별시 양천구 화곡로4길 28","1~2층 (신월동)","02-2605-7799","0","1030","2000","","","N","","","2020-01-28 01:32:01.0","2020-02-04 11:29:43.0"
"YC200145","섬나지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.85972","37.52257","08021","서울특별시 양천구 은행정로 32","3층 (신정동)","02-6403-8046","0","1030","1930","","","N","","","2020-01-28 01:32:00.0","2020-02-04 13:20:59.0"
"YC200143","드림지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.83318","37.53139","07921","서울특별시 양천구 남부순환로61길 13","201호 (신월동)","02-2697-3337","0","1000","2100","","","N","","","2020-01-28 01:31:59.0","2020-03-24 16:55:22.0"
"YC200138","초록나무학교지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.85666","37.52244","08027","서울특별시 양천구 오목로38길 29","2층 (신정동)","070-7397-0312","0","1000","1900","","","N","","","2020-01-28 01:31:57.0","2020-02-04 13:26:48.0"
"YC200136","우리지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.84657","37.52441","07934","서울특별시 양천구 중앙로51길 36","2층 (신월동)","070-4306-6712","0","1000","1900","","","N","","","2020-01-28 01:31:56.0","2020-02-04 10:46:35.0"
"YC200129","옹달샘지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.83937","37.52155","07928","서울특별시 양천구 오목로 15","2층 (신월동)","02-2690-1813","0","0930","2100","","","N","","","2020-01-28 01:31:53.0","2020-02-04 11:26:24.0"
"YC200127","비둘기지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.83624","37.5185","08042","서울특별시 양천구 지양로3길 7"," (신월동)","02-2694-7478","0","1000","1900","","","N","","","2020-01-28 01:31:53.0","2020-02-04 13:09:02.0"
"YC200119","암미신월지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.82428","37.53594","07909","서울특별시 양천구 가로공원로55길 16"," (신월동)","02-2602-3407","0","1100","2000","","","N","","","2020-01-28 01:31:49.0","2020-02-04 11:05:48.0"
"YC200115","강서성결행복한홈스쿨지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.83767","37.52889","07925","서울특별시 양천구 월정로19길 11","3층 (신월동)","02-2694-0205","0","1030","1930","","","N","","","2020-01-28 01:31:48.0","2020-02-03 17:37:05.0"
"YC200113","그리스도의교회지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.86571","37.53872","07958","서울특별시 양천구 목동중앙남로 57-7","2층 (목동)","02-2653-8009","0","1000","1900","","","Y","","","2020-01-28 01:31:47.0","2020-02-03 16:36:20.0"
"YC200111","선한지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.86422","37.54369","07951","서울특별시 양천구 목동중앙남로16다길 28"," (목동)","02-2643-8584","0","1030","1930","","","Y","1030","1930","2020-01-28 01:31:46.0","2020-03-24 16:39:28.0"
"YC200109","푸른나래지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.82752","37.53648","07909","서울특별시 양천구 남부순환로 340","2층 (신월동)","02-2694-7909","0","1000","1930","","","N","","","2020-01-28 01:31:45.0","2020-02-04 11:08:41.0"
"YC200105","샘물지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.87329","37.54638","07968","서울특별시 양천구 목동중앙북로 91","2층 (목동)","02-2651-2122","0","1000","1900","","","Y","1000","1900","2020-01-28 01:31:44.0","2020-03-24 16:36:46.0"
"YC200103","한누리학교지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.83676","37.51645","08044","서울특별시 양천구 신월로 117","2층 (신월동)","02-2695-6507","0","1100","2000","","","N","","","2020-01-28 01:31:43.0","2020-02-04 13:12:14.0"
"YC200101","연세지역아동센터","1003","지역아동센터","11470","양천구","1003","초등학생","126.84596","37.52191","08028","서울특별시 양천구 신월로27길 16","2층 (신월동)","070-7404-9193","0","1000","1900","","","N","","","2020-01-28 01:31:42.0","2020-02-04 10:30:47.0"
"SP200132","삼전지역아동센터","1003","지역아동센터","11710","송파구","1003","초등학생","127.09008","37.50604","05599","서울특별시 송파구 삼전로10길 3","2층(삼전동) (삼전동)","02-6959-9955","0","1000","1900","1000","1900","N","","","2020-01-28 01:31:40.0","2020-03-12 15:45:25.0"
"SP200130","도담지역아동센터","1003","지역아동센터","11710","송파구","1003","초등학생","127.12059","37.53716","05518","서울특별시 송파구 풍성로23길 41","2층 (풍납동)","02-475-7710","0","1000","1900","","","N","","","2020-01-28 01:31:39.0","2020-03-10 16:00:27.0"
"SP200112","해오름지역아동센터","1003","지역아동센터","11710","송파구","1005","초중생","127.10732","37.50267","05686","서울특별시 송파구 백제고분로40길 23","2층 (석촌동)","02-413-7661","0","1030","1930","1030","1930","N","","","2020-01-28 01:31:30.0","2020-03-13 17:42:41.0"
"SP200108","새비전지역아동센터","1003","지역아동센터","11710","송파구","1003","초등학생","127.1415","37.49777","05736","서울특별시 송파구 거마로7길 44","2층 (거여동)","070-8952-8028","0","1000","1900","1000","1900","Y","1100","1700","2020-01-28 01:31:29.0","2020-03-10 11:12:21.0"
"SP200107","아름다운지역아동센터","1003","지역아동센터","11710","송파구","1003","초등학생","127.12593","37.49623","05824","서울특별시 송파구 중대로16길 9","3층 (가락동)","02-449-4859","0","1000","1900","1000","1900","N","","","2020-01-28 01:31:28.0","2020-03-11 12:33:59.0"
"SP200105","기쁨지역아동센터","1003","지역아동센터","11710","송파구","1003","초등학생","127.1276","37.48445","05809","서울특별시 송파구 송이로34길 55","1층 (문정동)","02-406-7059","0","0800","2200","","","N","","","2020-01-28 01:31:28.0","2020-02-28 09:07:53.0"
"SP200103","R&T지역아동센터","1003","지역아동센터","11710","송파구","1003","초등학생","127.13486","37.50623","05724","서울특별시 송파구 중대로36길 17","2층 (오금동)","02-409-6612","0","1030","1930","","","Y","1130","1630","2020-01-28 01:31:27.0","2020-03-11 14:35:05.0"
"SP200101","솔빛지역아동센터","1003","지역아동센터","11710","송파구","1005","초중생","127.14303","37.49886","05736","서울특별시 송파구 성내천로18길 1","1,2층(거여동) (거여동)","02-431-7979","0","1030","2100","","","N","","","2020-01-28 01:31:26.0","2020-03-10 15:12:18.0"
"SB200146","구립종암동꿈나무키우미돌봄센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.03375","37.59875","02804","서울특별시 성북구 종암로19길 18"," (종암동)","070-4348-2084","0","1100","1900","","","N","","","2020-01-28 01:31:23.0","2020-02-03 14:12:07.0"
"SB200143","구립 석관동 꿈나무키우미 돌봄센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.06088","37.61144","02783","서울특별시 성북구 한천로79길 14-14"," (석관동)","02-959-8790","0","1100","1900","","","N","","","2020-01-28 01:31:22.0","2020-02-03 14:08:46.0"
"SB200141","구립 길음동 꿈나무키우미 돌봄센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.01948","37.60666","02720","서울특별시 성북구 서경로6길 70"," (길음동)","02-910-7708","50000","1100","1900","","","N","","","2020-01-28 01:31:21.0","2020-02-03 13:48:10.0"
"SB200139","푸른하늘 지역아동센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.05977","37.61109","02783","서울특별시 성북구 화랑로38길 21","3층 (석관동)","070-8162-9757","0","1100","1900","","","N","","","2020-01-28 01:31:20.0","2020-08-14 16:29:50.0"
"SB200133","꿈나래 지역아동센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.01455","37.60314","02815","서울특별시 성북구 정릉로 282","3층 (정릉동)","02-913-8182","0","1100","1900","","","N","","","2020-01-28 01:31:17.0","2020-02-03 14:15:26.0"
"SB200129","마가렛 지역아동센터","1003","지역아동센터","11290","성북구","1003","초등학생","126.99446","37.5932","02879","서울특별시 성북구 성북로23길 22-13"," (성북동)","02-741-3029","0","1100","1900","","","N","","","2020-01-28 01:31:16.0","2020-02-03 14:28:05.0"
"SB200125","밤골아이네공부방","1003","지역아동센터","11290","성북구","1003","초등학생","127.03355","37.60443","02740","서울특별시 성북구 화랑로1길 26-3"," (하월곡동)","02-942-1870","0","1100","1900","","","N","","","2020-01-28 01:31:14.0","2020-02-03 15:02:33.0"
"SB200121","꿈터 지역아동센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.01175","37.58853","02863","서울특별시 성북구 삼선교로 54"," (삼선동3가)","02-742-3384","0","1100","1900","","","N","","","2020-01-28 01:31:13.0","2020-02-03 14:19:50.0"
"SB200119","목자 지역아동센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.03446","37.60617","02739","서울특별시 성북구 종암로36길 53"," (하월곡동)","02-913-8733","0","1100","1900","","","N","","","2020-01-28 01:31:12.0","2020-02-03 14:50:42.0"
"SB200117","큰나무학교 지역아동센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.02238","37.58939","02843","서울특별시 성북구 보문로30가길 41-6"," (안암동1가)","02-923-7509","0","1100","1900","","","N","","","2020-01-28 01:31:11.0","2020-02-03 15:39:27.0"
"SB200113","월곡 지역아동센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.02963","37.60513","02734","서울특별시 성북구 동소문로42나길 26-15"," (하월곡동)","02-914-4302","0","1100","1900","","","N","","","2020-01-28 01:31:09.0","2020-02-03 15:29:08.0"
"SB200109","아낌없이 주는 나무 지역아동센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.03626","37.59651","02800","서울특별시 성북구 종암로14길 12-16"," (종암동)","02-909-0775","0","1100","1900","","","N","","","2020-01-28 01:31:08.0","2020-02-03 15:26:20.0"
"SB200107","성모의 집","1003","지역아동센터","11290","성북구","1003","초등학생","127.00263","37.61542","02705","서울특별시 성북구 보국문로29가길 24"," (정릉동)","02-909-0890","0","1100","1900","","","N","","","2020-01-28 01:31:07.0","2020-02-03 15:17:40.0"
"SM200120","나무를심는학교","1003","지역아동센터","11410","서대문구","1003","초등학생","126.9548","37.56288","03762","서울특별시 서대문구 북아현로11가길 18"," (북아현동)","02-362-2147","0","1000","1900","1000","1900","N","","","2020-01-28 01:31:04.0","2021-11-05 10:59:09.0"
"SB200103","다솔 지역아동센터","1003","지역아동센터","11290","성북구","1003","초등학생","127.05411","37.61337","02770","서울특별시 성북구 돌곶이로31길 3"," (장위동)","02-909-0739","0","1100","1900","","","N","","","2020-01-28 01:31:03.0","2020-03-23 09:24:19.0"
"SB200101","장위지역아동센터밀알학교","1003","지역아동센터","11290","성북구","1003","초등학생","127.05107","37.61546","02767","서울특별시 성북구 돌곶이로 157","4층 (장위동)","02-916-3004","0","1100","1900","","","N","","","2020-01-28 01:31:02.0","2020-02-03 15:31:25.0"
"SD200114","무학지역아동센터","1003","지역아동센터","11200","성동구","1003","초등학생","127.02794","37.56282","04710","서울특별시 성동구 왕십리로31나길 22","3-102 (하왕십리동, 한신무학아파트)","02-2294-0388","0","1000","1900","","","N","","","2020-01-28 01:30:59.0","2020-02-06 16:22:05.0"
"SD200115","달마학교 지역아동센터","1003","지역아동센터","11200","성동구","1003","초등학생","127.04985","37.53802","04775","서울특별시 성동구 성덕정길 58","4층 (성수동1가)","02-462-2289","0","1200","2100","","","N","","","2020-01-28 01:30:59.0","2020-02-06 15:52:30.0"
"SD200110","중동지역아동센터","1003","지역아동센터","11200","성동구","1003","초등학생","127.04321","37.54766","04768","서울특별시 성동구 서울숲6길 15"," (성수동1가)","02-498-8544","0","1100","2000","","","N","","","2020-01-28 01:30:57.0","2020-02-06 15:48:53.0"
"SD200108","지역아동센터 도깨비방망이 공부방","1003","지역아동센터","11200","성동구","1003","초등학생","127.05124","37.53789","04775","서울특별시 성동구 성덕정길 70","2층 (성수동1가)","02-465-7251","0","1000","2000","","","Y","1000","1300","2020-01-28 01:30:56.0","2020-03-26 13:34:13.0"
"SD200106","성동좋은이웃지역아동센터","1003","지역아동센터","11200","성동구","1003","초등학생","127.05509","37.56191","04805","서울특별시 성동구 용답중앙길 94","2층 (용답동)","02-6052-5440","0","1000","1900","","","N","","","2020-01-28 01:30:56.0","2020-02-06 15:55:46.0"
"SD200101","숲지역아동센터","1003","지역아동센터","11200","성동구","1003","초등학생","127.03217","37.55932","04714","서울특별시 성동구 왕십리로21다길 20-9","2층 (행당동)","02-2291-9442","0","1100","2000","","","N","","","2020-01-28 01:30:54.0","2020-02-06 15:45:57.0"
"SC200117","구립 방배동 지역아동센터","1003","지역아동센터","11650","서초구","1003","초등학생","126.98881","37.4865","06570","서울특별시 서초구 서초대로 59","2층(방배동) (방배동)","02-3478-1027","0","1000","1900","1000","1900","N","","","2020-01-28 01:30:53.0","2020-03-05 17:39:25.0"
"SC200115","구립 우면동 지역아동센터","1003","지역아동센터","11650","서초구","1005","초중생","127.02552","37.46942","06763","서울특별시 서초구 바우뫼로4길 6","지하1, 지상2층(우면동) (우면동)","02-573-9811","0","1000","1900","1000","1900","N","","","2020-01-28 01:30:52.0","2020-03-05 17:41:16.0"
"SC200113","우면지역아동센터","1003","지역아동센터","11650","서초구","1005","초중생","127.02534","37.46432","06764","서울특별시 서초구 태봉로 68","401호 (우면동)","02-537-9871","0","1030","1930","1030","1930","Y","1000","1500","2020-01-28 01:30:51.0","2020-03-24 16:25:28.0"
"SC200107","여의칸지역아동센터","1003","지역아동센터","11650","서초구","1005","초중생","126.98823","37.48635","06570","서울특별시 서초구 서초대로 53","2층 (방배동)","02-588-1519","0","1100","2000","1100","2000","Y","1030","1400","2020-01-28 01:30:49.0","2020-03-24 16:10:07.0"
"SC200101","큰사랑공부방","1003","지역아동센터","11650","서초구","1005","초중생","126.99501","37.48256","06685","서울특별시 서초구 방배로13길 29","2층 (방배동)","02-585-8185","0","1030","1930","1030","1930","Y","1100","1700","2020-01-28 01:30:46.0","2020-03-24 16:06:01.0"
"SM200118","새로핌지역아동센터","1003","지역아동센터","11410","서대문구","1003","초등학생","126.9246","37.57723","03666","서울특별시 서대문구 증가로 118","2층 (남가좌동)","02-6015-6339","0","1100","2000","","","N","","","2020-01-28 01:30:46.0","2020-09-10 10:45:50.0"
"SM200114","구립가재울지역아동센터","1003","지역아동센터","11410","서대문구","1003","초등학생","126.90905","37.57817","03714","서울특별시 서대문구 거북골로 195-1"," (북가좌동)","02-376-1762","0","1100","2000","","","Y","1100","2000","2020-01-28 01:30:44.0","2020-09-10 10:44:22.0"
"SM200110","청소년1318해피존나무를심는학교","1003","지역아동센터","11410","서대문구","1003","초등학생","126.95786","37.56389","03749","서울특별시 서대문구 북아현로14길 55"," (북아현동)","02-313-2147","0","1100","2000","","","N","","","2020-01-28 01:30:42.0","2020-09-10 10:46:29.0"
"SM200108","다락지역아동센터","1003","지역아동센터","11410","서대문구","1003","초등학생","126.95448","37.57296","03733","서울특별시 서대문구 독립문공원길 95"," (현저동)","02-392-3335","0","1000","1900","","","N","","","2020-01-28 01:30:42.0","2020-09-10 10:45:29.0"
"MP200115","행복무지개공부방지역아동센터","1003","지역아동센터","11440","마포구","1003","초등학생","126.91528","37.55785","03998","서울특별시 마포구 성미산로10길 36","2층 (서교동)","070-7504-0238","0","1000","1900","1000","1900","N","","","2020-01-28 01:30:38.0","2020-03-18 16:45:17.0"
"MP200112","옥토지역아동센터","1003","지역아동센터","11440","마포구","1005","초중생","126.93488336957681","37.54430978277881","04091","서울특별시 마포구 토정로16길 19","1층 (현석동) ","070-8262-5194","0","1100","1900","","","N","","","2020-01-28 01:30:37.0","2020-03-13 15:57:31.0"
"MP200110","시냇가에심은나무지역아동센터","1003","지역아동센터","11440","마포구","1003","초등학생","126.95136","37.54113","04169","서울특별시 마포구 새창로4라길 3","2층 (도화동)","070-7527-9342","0","1000","1900","1100","1800","N","","","2020-01-28 01:30:36.0","2020-04-26 19:52:14.0"
"MP200106","성산행복한홈스쿨지역아동센터","1003","지역아동센터","11440","마포구","1003","초등학생","126.9082","37.55062","04021","서울특별시 마포구 포은로 30"," (합정동)","02-3143-2330","0","1100","2000","","","N","","","2020-01-28 01:30:34.0","2020-03-12 09:09:07.0"
"MP200104","지역아동센터 나눔공부방","1003","지역아동센터","11440","마포구","1005","초중생","126.94491","37.55012","04136","서울특별시 마포구 대흥로20길 16","격암빌딩 2층 (대흥동)","02-363-2697","0","1000","2200","1000","2200","Y","0900","1800","2020-01-28 01:30:33.0","2020-11-06 17:49:15.0"
"MP200102","옹달샘 지역아동센터","1003","지역아동센터","11440","마포구","1003","초등학생","126.9098","37.55282","04022","서울특별시 마포구 월드컵로7길 41","1층 (합정동)","02-3141-9413","0","1000","2000","","","N","","","2020-01-28 01:30:32.0","2020-03-13 17:57:17.0"
"NW200199","구립수락지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.05958","37.67464","01626","서울특별시 노원구 동일로242길 77","(상계동,수락행복발전소 2층) (상계동)","070-7716-9905","0","1000","1900","0900","1800","N","","","2020-01-27 01:30:50.0","2020-03-17 15:26:28.0"
"NW200198","구립하계지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.07335","37.64345","01748","서울특별시 노원구 노원로16길 15","하계종합사회복지관 3층 (하계동, 중계주공9단지아파트)","02-973-1655","0","1000","1900","1000","1900","Y","1000","1500","2020-01-27 01:30:50.0","2020-03-17 15:15:56.0"
"NW200197","구립한내지혜의숲지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.06878","37.62359","01912","서울특별시 노원구 마들로 86","(월계3동, 한내근린공원내) (월계동)","070-4286-3687","0","1000","1900","0900","1800","N","","","2020-01-27 01:30:50.0","2020-03-17 17:58:35.0"
"NW200195","구립꿈나무지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.06123","37.6327","01864","서울특별시 노원구 월계로55길 16"," (월계동, 월계사슴2단지아파트)","02-978-7555","0","1000","1900","0930","1830","N","","","2020-01-27 01:30:49.0","2020-03-31 14:22:06.0"
"NW200194","구립노원1지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.06123","37.6327","01864","서울특별시 노원구 월계로55길 16","관리동 1층(월계사슴A 2단지) (월계동, 월계사슴2단지아파트)","02-972-0704","0","1000","1900","1000","1800","N","","","2020-01-27 01:30:48.0","2020-03-17 15:01:25.0"
"NW200193","공립불암골지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.08272","37.65075","01722","서울특별시 노원구 중계로14길 53","(중계본동/ 불암골행복발전소 내) (중계동)","02-3392-5266","0","1000","1900","0930","1830","N","","","2020-01-27 01:30:48.0","2020-03-17 13:47:47.0"
"NW200192","구립공릉행복지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.07281","37.62206","01857","서울특별시 노원구 동일로179길 22","3층(공릉1동/ 행복발전소 내) (공릉동)","02-976-3824","0","1000","1900","0900","1800","N","","","2020-01-27 01:30:48.0","2020-03-17 13:17:36.0"
"NW200191","구립초안산숲속지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.04448","37.63203","01870","서울특별시 노원구 덕릉로60길 199","(월계2동 / 초안1단지아파트 인접) (월계동)","02-905-3900","0","1000","1900","0900","1800","N","","","2020-01-27 01:30:47.0","2020-03-31 13:21:51.0"
"NW200190","구립공릉지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.07037","37.63026","01851","서울특별시 노원구 동일로 1127","본관3층(공릉1동 / 공릉종합사회복지관) (공릉동, 공릉1단지아파트)","02-975-2464","0","1000","1900","0900","1800","N","","","2020-01-27 01:30:47.0","2020-03-17 13:04:36.0"
